x,y
-0.3279245065435019,7.748878118041011
-0.45390875851200585,11.84511029687691
-0.8318615144175177,5.3275619644492025
-0.9735937978820846,-13.540735174887809
-0.5483969474883837,1.4339825988798287
-0.6428851364647618,9.90598495878939
0.4279810052675218,13.661982041918193
-0.15469616008680895,8.609718960942256
-0.31217647504743895,9.364551152926369
-0.012963876622242049,10.013512968782807
-0.9893418293781476,-10.576948285390621
-0.26493238055924995,11.810972674761963
-0.5798930104805098,1.167680937574981
0.30199675329901765,6.956353371462567
0.44372903676358477,12.735441679288186
-0.8003654514253916,-1.0596516617900753
